,ct_year,SESi
6311,2011_5350402.09,0.5209402961388286
6313,2011_5350402.12,-0.6906988306014723
6314,2011_5350402.13,2.869597335638408
6315,2011_5350403.01,1.0872944058851803
6316,2011_5350403.04,0.9942795975240772
6317,2011_5350403.05,2.4970552279475666
6318,2011_5350403.07,0.9384762615166787
6319,2011_5350403.09,0.9603937563020061
6321,2011_5350403.11,0.8588703634835452
6322,2011_5350403.12,1.804155621675807
6323,2011_5350403.13,1.531122800636814
6324,2011_5350403.14,1.484646459203812
6325,2011_5350403.15,1.5894270856523474
6326,2011_5350403.16,1.5894270856523474
6327,2011_5350410.02,1.0220132740808705
6328,2011_5350410.03,1.5904041329548566
6329,2011_5350410.04,2.019703712813077
6330,2011_5350410.05,2.65006975132909
6331,2011_5350410.07,1.4230994847265563
6332,2011_5350410.09,-0.5056296267334872
6334,2011_5350410.11,0.9296347589547315
6335,2011_5350410.12,-0.6094477018186102
6336,2011_5350410.13,2.1058085157296036
6337,2011_5350410.14,1.5587090865596005
6338,2011_5350410.15,0.8494505634684278
6339,2011_5350411.01,1.022392401853487
6340,2011_5350411.04,1.225282119614205
6341,2011_5350411.07,1.8101086523392782
6342,2011_5350411.08,1.8881510960990393
6343,2011_5350411.09,1.120298979964326
6344,2011_5350411.12,1.4088787587585716
6345,2011_5350411.15,0.9375268995303454
6346,2011_5350411.16,2.3925343338228364
6347,2011_5350411.17,2.272289396196513
6348,2011_5350411.18,1.7521438825382005
6349,2011_5350411.19,1.5635284979636568
6350,2011_5350411.21,1.3009358452152848
6351,2011_5350411.22,0.5305835643787863
6352,2011_5350411.23,0.5480548857719796
6353,2011_5350411.24,0.6625298403677128
6354,2011_5350411.25,0.9914578232601666
6355,2011_5350411.26,0.7251467028807754
6356,2011_5350411.27,1.5548184020320792
6357,2011_5350411.28,2.092276435817637
6358,2011_5350411.29,2.092276435817637
6360,2011_5350412.01,1.727389624974135
6361,2011_5350412.02,0.26235007102490454
6362,2011_5350412.04,2.1215827819607593
6363,2011_5350412.06,1.1217018415501272
6364,2011_5350412.08,0.21149018214502716
6366,2011_5350412.11,1.4844102755503499
6367,2011_5350412.12,0.31484047372690377
6368,2011_5350412.13,1.5108874023328653
6369,2011_5350412.14,2.9722772757104985
6370,2011_5350412.15,1.9674925432310428
6371,2011_5350412.18,3.3383929019711456
6372,2011_5350412.19,1.8671383264280828
6375,2011_5350412.22,1.8241656395003847
6376,2011_5350412.24,1.8241006591312465
6377,2011_5350412.25,1.1993664604717518
6378,2011_5350412.26,1.1993664604717518
6379,2011_5350413.01,2.301871883965807
6380,2011_5350413.02,2.301871883965807
6381,2011_5350420.03,-0.353074386069822
6382,2011_5350420.05,0.2304899657072341
6383,2011_5350420.06,2.252482736339854
6384,2011_5350420.08,-0.43558599482882276
6385,2011_5350420.09,-1.2609955745450436
6387,2011_5350420.11,2.381861574408616
6388,2011_5350420.13,0.7885928499571213
6389,2011_5350420.14,-0.09741285917752192
6390,2011_5350420.15,1.216515889814959
6391,2011_5350421.01,1.2179199921749686
6392,2011_5350421.04,-0.5293212146517616
6393,2011_5350421.05,1.975831612897337
6394,2011_5350421.06,0.1563125838142136
6395,2011_5350421.07,1.8941961389543427
6396,2011_5350422.02,-0.7601666767931683
6397,2011_5350422.03,1.3478037176414621
6398,2011_5350422.04,1.8132077125244783
6399,2011_5350422.05,1.0978590217027542
6400,2011_5350422.06,-0.8058726130333854
6401,2011_5350423.01,1.179716212377685
6402,2011_5350423.02,1.3761818478624037
6403,2011_5350424.04,1.3374462393766837
6404,2011_5350424.05,0.9548075341064202
6405,2011_5350424.07,1.334974025098673
6406,2011_5350424.08,2.1807421395126023
6407,2011_5350424.09,0.9394909288676015
6409,2011_5350424.11,1.4776518272017185
6410,2011_5350424.13,2.7514206732505113
6411,2011_5350424.14,1.7957941385383918
6412,2011_5350424.15,1.7957941385383918
6413,2011_5350424.16,1.7957941385383918
6414,2011_5350430.03,1.498853981191161
6415,2011_5350430.05,1.878121935783232
6416,2011_5350430.06,1.878121935783232
6417,2011_5350430.07,1.2872991414908486
6418,2011_5350430.08,1.2872991414908486
6419,2011_5350431.01,2.220759106100918
6420,2011_5350431.02,1.6413811804152458
6421,2011_5350440.00,1.9077472677646048
6422,2011_5350441.02,1.2224432353128634
6423,2011_5350441.03,1.2822325536898336
6424,2011_5350441.04,2.177924338020085
6425,2011_5350442.02,1.401297644176396
6426,2011_5350442.03,3.554646328325733
6427,2011_5350442.04,1.9526820087681414
6428,2011_5350442.05,1.7203862411225803
6429,2011_5350442.06,1.592281350697757
6430,2011_5350450.02,1.1944011514248951
6431,2011_5350450.03,1.3385300992335254
6432,2011_5350450.05,1.1693385097799252
6433,2011_5350450.06,2.338446408480348
6434,2011_5350451.01,1.066033274495605
6435,2011_5350451.02,-0.7263399066557122
6436,2011_5350451.03,0.9613496941560506
6437,2011_5350451.05,2.206875326124335
6438,2011_5350451.06,1.3709440235378134
6439,2011_5350451.07,1.4441532448069239
6440,2011_5350452.01,0.4566311760585411
6441,2011_5350452.02,0.2256543833060958
6442,2011_5350452.03,0.7882831773357661
6443,2011_5350452.05,2.2040209607810084
6444,2011_5350452.06,1.1123638699378906
6445,2011_5350452.07,2.2406728622392644
6446,2011_5350455.00,1.8811846260623033
6447,2011_5350456.01,2.2457378440459035
6448,2011_5350456.02,2.0126917472550856
6449,2011_5350456.03,1.9582384691720638
6450,2011_5350460.01,1.6853946261576462
6451,2011_5350460.02,2.4240818861440223
6453,2011_5350461.02,2.889486005916444
6454,2011_5350470.00,-0.001423817943794164
6455,2011_5350471.00,-0.2658745173360653
6456,2011_5350472.00,0.6624201787916812
6457,2011_5350473.01,1.5505052007383804
6458,2011_5350473.02,-0.2417063870600414
6459,2011_5350473.03,-0.9328999220970984
6460,2011_5350474.00,0.1836635107386878
6461,2011_5350475.00,0.527323189543127
6462,2011_5350476.01,0.7758258642025719
6464,2011_5350500.01,-1.1648218770055747
6465,2011_5350500.02,-1.049412094168354
6466,2011_5350501.01,0.8703825768314476
6467,2011_5350501.02,1.9799138795922002
6468,2011_5350502.01,-0.02437210173525477
6469,2011_5350502.02,0.8151404726943344
6470,2011_5350503.00,-1.1234421256334266
6471,2011_5350504.00,1.4942942078622707
6472,2011_5350505.01,3.2319372267073345
6473,2011_5350505.02,2.65929362671666
6474,2011_5350506.00,2.817834672994279
6475,2011_5350507.00,2.1362284130179363
6476,2011_5350508.00,1.0148009438117256
6477,2011_5350509.01,0.972089628649753
6478,2011_5350509.02,2.1182599933442887
6479,2011_5350510.00,1.9546137572409592
6480,2011_5350511.01,-3.3090212453162815
6481,2011_5350511.02,-0.7288105818664894
6482,2011_5350512.00,-2.177543422183282
6483,2011_5350513.01,1.4627216952525575
6484,2011_5350513.02,-2.1022788738185976
6485,2011_5350513.03,-2.6348594533481653
6486,2011_5350513.04,1.2193968108083544
6487,2011_5350514.01,3.078368400714405
6488,2011_5350514.02,-2.0749124939528296
6489,2011_5350515.01,1.8762191434555553
6490,2011_5350515.02,0.39195681670641425
6491,2011_5350516.01,1.77662613147019
6492,2011_5350516.02,0.6964235821092428
6493,2011_5350516.03,0.239778621587373
6494,2011_5350516.04,-1.049508501819566
6495,2011_5350516.05,0.09451514167146234
6496,2011_5350516.06,-0.5374430951493522
6497,2011_5350516.08,-1.1634140155055863
6498,2011_5350516.09,0.8957235422509161
6499,2011_5350516.11,2.9024758680817957
6500,2011_5350516.16,1.8736869055628103
6501,2011_5350516.17,-0.18432453194859633
6502,2011_5350516.18,1.590937486194541
6504,2011_5350516.21,2.2360904437605806
6505,2011_5350516.22,1.6336919575731266
6506,2011_5350516.23,1.4699485008751687
6507,2011_5350516.24,1.2645047990761438
6508,2011_5350516.25,0.3662624895325426
6509,2011_5350516.26,0.77930791087986
6510,2011_5350516.28,0.9751584675106278
6511,2011_5350516.29,-0.4610286395267043
6513,2011_5350516.31,3.040607087331228
6514,2011_5350516.32,2.3894778601587765
6515,2011_5350516.37,0.11875187451463323
6516,2011_5350516.38,0.48620981726515206
6517,2011_5350516.39,1.5512124750007492
6519,2011_5350516.41,1.3209654569500597
6520,2011_5350516.42,1.1132812290893315
6521,2011_5350516.43,0.1455744450552265
6522,2011_5350516.44,1.5910826758657888
6523,2011_5350516.46,1.88420595150634
6524,2011_5350516.47,1.4199417322852586
6525,2011_5350516.48,0.5461365227185676
6526,2011_5350516.49,0.5461365227185676
6527,2011_5350517.00,1.4156565948010684
6528,2011_5350518.00,-2.587464671741521
6529,2011_5350519.00,0.12031384028953103
6530,2011_5350520.01,-0.8172657010829406
6531,2011_5350520.02,0.4269768339811393
6532,2011_5350520.05,-0.040165554955840004
6533,2011_5350520.07,-3.1042401078046984
6534,2011_5350520.08,0.3056349170291163
6535,2011_5350520.09,-1.5628546717059781
6537,2011_5350521.01,-2.243232644738186
6538,2011_5350521.02,0.5307524124360404
6539,2011_5350521.03,-0.6870174326296732
6540,2011_5350521.04,0.08095708336641841
6541,2011_5350521.05,-1.1257685660808945
6542,2011_5350521.06,-1.5707852626829202
6543,2011_5350522.00,0.3985800086488564
6544,2011_5350523.00,-1.278857498771448
6545,2011_5350524.01,-0.6384618327172442
6546,2011_5350524.02,-0.1028559957575367
6547,2011_5350525.01,-2.2611984341194193
6548,2011_5350525.02,-2.401172888415508
6549,2011_5350526.01,-1.9869538997441805
6550,2011_5350526.02,-0.9551952826608766
6551,2011_5350527.01,0.010540232275560335
6552,2011_5350527.02,0.8266706680381387
6553,2011_5350527.03,-0.310298674244265
6554,2011_5350527.04,1.1638952250070056
6555,2011_5350527.05,0.6524624838124
6556,2011_5350527.06,1.095003992983623
6557,2011_5350527.07,-0.15111695673860767
6558,2011_5350527.08,1.0093528565177592
6559,2011_5350527.09,0.7992122310695782
6560,2011_5350528.01,1.5163085416687039
6561,2011_5350528.02,0.7397075409298497
6563,2011_5350528.11,-0.7632030651098045
6564,2011_5350528.12,1.020323485357423
6565,2011_5350528.13,2.653653704288689
6566,2011_5350528.15,1.0180108810722464
6567,2011_5350528.16,0.6574525793769758
6568,2011_5350528.18,0.7707236000869423
6569,2011_5350528.19,0.5432765149715397
6571,2011_5350528.21,-2.2443231173061116
6572,2011_5350528.22,-1.2088168549843712
6573,2011_5350528.24,0.35027991233161787
6574,2011_5350528.25,0.033698311663856485
6575,2011_5350528.26,-2.01588117552068
6576,2011_5350528.31,-0.6682792810339837
6577,2011_5350528.32,1.8773734009009317
6578,2011_5350528.33,1.2435528256194464
6579,2011_5350528.34,0.879366156825056
6580,2011_5350528.35,1.0399529226155326
6581,2011_5350528.36,-0.685264584731716
6582,2011_5350528.37,1.5315496164863072
6583,2011_5350528.39,2.399250130658261
6585,2011_5350528.41,0.2416248469952378
6586,2011_5350528.42,0.7552647929803495
6587,2011_5350528.43,0.8480137553889031
6588,2011_5350528.44,0.5689848312865335
6589,2011_5350528.45,-0.23217737142193176
6590,2011_5350528.46,0.13493421983369067
6591,2011_5350528.47,-0.038699746297580134
6592,2011_5350528.48,1.1163738162131231
6593,2011_5350528.49,1.8875060078381982
6594,2011_5350529.01,-0.6005992477149413
6595,2011_5350529.02,-1.4419863855435437
6596,2011_5350530.01,-1.9645929803031612
6597,2011_5350530.02,-1.605407629797651
6598,2011_5350531.01,-2.73851450344566
6599,2011_5350531.02,-1.0523135780195245
6600,2011_5350532.01,-0.8474532071419003
6601,2011_5350532.02,-2.3381352366964054
6602,2011_5350540.01,-1.1966252880921178
6603,2011_5350540.02,0.498209203362177
6604,2011_5350550.01,1.427765126562468
6605,2011_5350550.02,1.3190067780572177
6606,2011_5350560.00,-0.06433315832698652
6607,2011_5350561.00,-0.3499205453830839
6608,2011_5350562.02,1.111930205998986
6609,2011_5350562.03,-1.0809618175436202
6610,2011_5350562.04,1.1972279938993824
6611,2011_5350562.05,-0.40089392419341097
6612,2011_5350562.06,1.6082113461444363
6613,2011_5350562.07,0.3017359612809819
6614,2011_5350562.08,0.28839596519922905
6615,2011_5350562.09,0.45143901111982343
6616,2011_5350562.11,0.9296556250905789
6617,2011_5350562.12,-1.7012061727036194
6618,2011_5350562.13,0.017206990997819988
6619,2011_5350562.14,1.9115621632863629
6620,2011_5350562.15,-0.21977853086008894
6621,2011_5350563.01,-3.8266419508598
6622,2011_5350563.02,0.8882614056182503
6623,2011_5350564.01,0.5020668646472474
6624,2011_5350564.02,-1.4797920911569142
6625,2011_5350570.01,-4.632247445946563
6626,2011_5350570.02,2.249449894301081
6627,2011_5350571.01,-3.579064729382618
6628,2011_5350571.02,0.8751817379254849
6629,2011_5350572.01,-0.32858216236120813
6630,2011_5350572.04,-0.2576852065971352
6631,2011_5350572.05,-2.2789491751968396
6632,2011_5350572.07,0.5109460210847206
6633,2011_5350572.08,-0.43876278458346746
6634,2011_5350572.09,-0.050138104419999
6636,2011_5350573.03,-0.30726160870864055
6637,2011_5350573.05,0.6468403699875658
6638,2011_5350573.06,0.16714618079818003
6639,2011_5350573.07,-0.6547488773620386
6640,2011_5350573.09,0.3779811746871551
6642,2011_5350573.11,0.36897123755549055
6643,2011_5350574.00,-0.7120343909781818
6644,2011_5350575.01,-1.184926576684156
6645,2011_5350575.02,-2.6377138942683813
6646,2011_5350575.03,-1.2121406599333249
6647,2011_5350575.04,-0.552041050311727
6648,2011_5350575.05,-0.5002400077227445
6649,2011_5350575.07,0.6920549205491325
6650,2011_5350575.08,-0.38999671088156684
6651,2011_5350576.04,1.766856762378465
6652,2011_5350576.05,0.020775007893501167
6653,2011_5350576.06,0.6953385315070211
6654,2011_5350576.07,1.0138235263998487
6655,2011_5350576.09,1.134659401478134
6657,2011_5350576.16,0.7593229041490035
6658,2011_5350576.17,0.6816813827266
6660,2011_5350576.22,0.3386441526071504
6661,2011_5350576.24,1.83144090172257
6662,2011_5350576.29,1.1388762362436595
6663,2011_5350576.31,2.530250043111975
6664,2011_5350576.32,1.389324599543817
6665,2011_5350576.33,2.4837644878856073
6666,2011_5350576.34,-0.1324616042737039
6668,2011_5350576.41,0.7957996465904223
6669,2011_5350576.42,0.7951471620855428
6670,2011_5350576.43,1.0538476679095188
6671,2011_5350576.44,1.6631980873604306
6672,2011_5350576.45,0.7482436809063827
6673,2011_5350576.46,-0.03373909443161165
6674,2011_5350576.47,0.8751212815635252
6675,2011_5350576.49,0.6937706382827942
6677,2011_5350576.52,0.8662618264829043
6678,2011_5350576.53,0.8662618264829043
6679,2011_5350576.54,0.9585894633570491
6680,2011_5350576.55,0.9585894633570491
6681,2011_5350576.56,0.16232293709092868
6682,2011_5350576.57,0.16232293709092868
6683,2011_5350576.58,-0.05025550082968884
6684,2011_5350576.59,-0.05025550082968884
6686,2011_5350576.61,0.4080141416063052
6687,2011_5350576.62,0.4080141416063052
6688,2011_5350576.63,0.7548774802640043
6689,2011_5350576.64,0.7548774802640043
6690,2011_5350576.65,0.6994650207366858
6691,2011_5350576.66,0.05705742245391974
6692,2011_5350576.67,0.05705742245391974
6693,2011_5350576.68,0.8359310937728597
6694,2011_5350576.69,0.8359310937728597
6696,2011_5350576.71,0.835544431666986
6697,2011_5350576.72,0.835544431666986
6698,2011_5350585.02,1.6838625655986614
6699,2011_5350585.03,1.0899584456900342
6700,2011_5350585.05,2.242858353848889
6701,2011_5350585.07,2.3514435394944377
6702,2011_5350585.08,2.802047607268262
6703,2011_5350585.09,1.6018849020488515
6705,2011_5350586.01,2.284692876730472
6706,2011_5350586.02,1.1108943767472852
6707,2011_5350587.01,1.9915293502050695
6708,2011_5350587.02,2.4357479184945348
6709,2011_5350600.01,3.5265284840063074
6710,2011_5350600.02,2.2986345851372327
6711,2011_5350601.00,3.5082721803937797
6712,2011_5350602.00,3.1438616887473563
6713,2011_5350603.00,-0.8972511019809724
6714,2011_5350604.00,1.3051864871894463
6715,2011_5350605.00,1.8151013986981883
6716,2011_5350606.00,-0.0417971533100366
6717,2011_5350607.00,2.1359162099436735
6718,2011_5350608.00,0.40248510830575895
6719,2011_5350609.00,3.4995046326715973
6720,2011_5350610.02,2.6892018809550113
6721,2011_5350610.03,0.17752643183580585
6722,2011_5350610.04,1.1776657798141483
6723,2011_5350611.00,2.413151139758649
6725,2011_5350612.03,1.5698674641533716
6726,2011_5350612.05,1.806035067964849
6727,2011_5350612.08,1.8644063764478118
6729,2011_5350612.11,2.598620027205839
6730,2011_5350612.12,2.7840848252142685
6731,2011_5350612.13,2.402089114270809
6732,2011_5350612.14,1.199442440145098
6733,2011_5350612.15,1.9758362122090332
6734,2011_5350612.18,1.8504050257632212
6735,2011_5350612.19,1.5717130960246435
6737,2011_5350612.21,1.7140188874173563
6738,2011_5350612.22,2.031386881812571
6739,2011_5350612.23,1.9330957494146055
6740,2011_5350612.24,2.785091968696132
6741,2011_5350612.25,2.1841681510033366
6742,2011_5350612.26,1.6077429592909596
6743,2011_5350612.27,1.6077429592909596
6744,2011_5350613.01,0.8471379499854806
6745,2011_5350613.03,0.46795755210698664
6746,2011_5350613.04,-0.8653167105632088
6747,2011_5350614.01,2.0005252854012037
6748,2011_5350614.02,1.5132340748604074
6749,2011_5350615.00,1.77058362713323
6750,2011_5350620.01,2.1166154784131663
6751,2011_5350620.05,2.9533604243890705
6752,2011_5350620.06,2.1913984561524797
6753,2011_5350620.07,2.2951836150456857
6754,2011_5350620.08,1.9053190086863383
6755,2011_5350620.09,1.9053190086863383
6757,2011_5350620.11,2.2148840572240394
6758,2011_5350620.12,2.2148840572240394
6759,2011_5350620.13,2.2148840572240394
6760,2011_5350621.00,2.11312885995527
6761,2011_5350622.00,1.2478776249271133
6762,2011_5350623.00,0.3526409349833887
6763,2011_5350624.00,1.604072787714764
6764,2011_5350625.00,2.1957579670445626
6765,2011_5350626.00,2.025169860392795
6766,2011_5350630.00,1.8637613315001185
6767,2011_5350631.02,2.6365613083745454
6768,2011_5350631.03,3.2315193889496614
6769,2011_5350631.04,2.64826300042942
6770,2011_5350632.00,1.3756274019298635
6771,2011_5350633.00,0.45856610396904457
6772,2011_5350634.01,2.26230801131038
6773,2011_5350634.02,1.9600983919133084
6774,2011_5350635.00,1.4735373487493684
6775,2011_5350636.00,1.5740419189079724
6776,2011_5350637.00,2.3597452920351407
6777,2011_5350638.00,1.0166127234187319
6778,2011_5350639.00,1.628998960317902
6779,2011_5350800.01,0.6509997438747902
6780,2011_5350800.02,0.41341609953207326
6781,2011_5350801.01,1.0158090267661226
6782,2011_5350801.02,1.8160841435392674
6783,2011_5350802.01,1.7251094613399918
6784,2011_5350802.02,2.340869508487805
6785,2011_5350803.03,1.2259367175739186
6786,2011_5350803.04,1.921691762565804
6787,2011_5350803.05,1.4711300326382115
6788,2011_5350803.06,1.5840329192667881
6789,2011_5350804.01,2.5552561089382833
6790,2011_5350804.05,1.4832652792992975
6791,2011_5350804.06,1.0015157154398693
6792,2011_5350804.07,-0.5894891656610645
6793,2011_5350804.08,1.7356874659204293
6795,2011_5350804.11,-0.6289914717235702
6796,2011_5350804.12,1.6071735296115042
6797,2011_5350804.13,0.5124685152535594
6798,2011_5350805.04,2.088411139566923
6799,2011_5350805.06,-0.19977271997904725
6800,2011_5350805.09,0.38636241716151926
6802,2011_5350805.12,0.8436899315598935
6803,2011_5350805.14,1.4504045054915626
6804,2011_5350805.15,1.4504045054915626
6805,2011_5350805.16,1.440266457716273
6806,2011_5350805.17,1.440266457716273
6807,2011_5350805.18,0.5623217830472849
6808,2011_5350805.19,0.5623217830472849
6810,2011_5350805.21,0.2928301911417989
6811,2011_5350806.00,1.820690495521739
6812,2011_5350807.00,1.5068313815474588
6813,2011_5350810.01,-1.5850621999906531
6814,2011_5350810.02,0.7682271448728417
6815,2011_5350810.03,1.4305784958087955
6816,2011_5350810.04,0.8715058812716009
6817,2011_5350810.05,2.328403596223741
6818,2011_5350811.00,-1.2538397584233265
6819,2011_5350812.00,-0.3744398901455302
6820,2011_5350820.03,2.4733288768804997
6821,2011_5350820.04,1.6682213516441413
6822,2011_5350820.05,1.6682213516441413
6823,2011_5350820.06,1.3048855463116722
6824,2011_5350820.07,1.3048855463116722
6826,2011_5350831.01,2.013481970198818
6827,2011_5350831.02,1.7342066586401497
6828,2011_5350832.00,1.808593028726102
7099,2016_5350001.00,0.7293467270245563
7100,2016_5350002.00,0.30051149531472243
7101,2016_5350003.00,0.6543668063956856
7102,2016_5350004.00,-3.6077069862001387
7103,2016_5350005.00,-2.2279166123542127
7105,2016_5350007.01,-2.282495715448568
7106,2016_5350007.02,-3.5691830976170404
7107,2016_5350008.01,1.8794150233377371
7108,2016_5350008.02,0.30607198694764826
7109,2016_5350009.00,-4.63184762061861
7110,2016_5350010.01,1.5217651570294817
7111,2016_5350010.02,0.8947460448943798
7112,2016_5350011.00,1.0710143186942396
7113,2016_5350012.01,-0.7837550962474977
7114,2016_5350012.03,0.9011468216134576
7115,2016_5350012.04,0.6845576027253547
7116,2016_5350013.01,0.9282952995233408
7117,2016_5350013.02,1.2992309904977448
7118,2016_5350014.00,1.5412860149505405
7119,2016_5350015.00,1.1271015125962032
7120,2016_5350016.00,1.1820516446489224
7121,2016_5350017.00,-0.7456640829394653
7122,2016_5350018.00,0.5292423628747412
7123,2016_5350019.00,-1.3134182568212054
7124,2016_5350020.00,3.034247893747715
7125,2016_5350021.00,0.2586063065192996
7126,2016_5350022.00,1.7747249142691888
7127,2016_5350023.00,2.0584248995249523
7128,2016_5350024.00,1.0765169219445458
7129,2016_5350025.00,-0.27983058772721137
7130,2016_5350026.00,-0.4658958230399619
7131,2016_5350027.00,-0.4780256548523348
7132,2016_5350028.01,1.6059554351640148
7133,2016_5350028.02,0.5363406874625852
7134,2016_5350029.00,-0.3677991729684461
7135,2016_5350030.00,-1.6828300442126658
7136,2016_5350031.00,-4.378569065435426
7137,2016_5350032.00,-4.313023510327176
7138,2016_5350033.00,-6.192960516813594
7139,2016_5350034.01,-1.629434715873349
7140,2016_5350034.02,-1.8620580669242404
7141,2016_5350035.00,-3.37892018378616
7142,2016_5350036.00,-1.7235448084072662
7143,2016_5350037.00,-4.258804656497506
7144,2016_5350038.00,-3.470162858894654
7145,2016_5350039.00,-4.379019501917676
7146,2016_5350040.00,-1.2102858041745748
7147,2016_5350041.00,-0.2429108030867032
7148,2016_5350042.00,-0.098316961909562
7149,2016_5350043.00,0.30510336288504597
7150,2016_5350044.00,0.14666213582318116
7151,2016_5350045.00,-1.139563019029128
7152,2016_5350046.00,-1.4555068951995296
7153,2016_5350047.02,-4.3505163559212825
7154,2016_5350047.03,0.6238040715843071
7155,2016_5350047.04,0.6976025713012887
7156,2016_5350048.00,-0.17085530944756142
7157,2016_5350049.00,0.9134758637593279
7158,2016_5350050.01,1.3710603106134858
7159,2016_5350050.03,1.7478385285216045
7160,2016_5350050.04,0.1174809245913271
7161,2016_5350051.00,0.9037538740612368
7162,2016_5350052.00,0.47534082264102856
7163,2016_5350053.00,-0.6159817679448554
7164,2016_5350054.00,-1.4008924588812066
7165,2016_5350055.00,-0.23834944692063054
7166,2016_5350056.00,-0.583330550175372
7167,2016_5350057.00,-0.6897808379700162
7168,2016_5350058.00,-0.2938146480484371
7169,2016_5350059.00,-0.9649405141884286
7170,2016_5350060.00,-1.8546743091267908
7171,2016_5350061.00,-3.6283612265069136
7172,2016_5350062.01,-3.497049085969143
7173,2016_5350062.02,-3.890479723323584
7174,2016_5350063.03,-1.225862868999579
7175,2016_5350063.04,-1.89674535022153
7176,2016_5350063.05,-2.057226543609221
7177,2016_5350063.06,-1.5243319639541288
7178,2016_5350064.00,-0.6489080900230151
7179,2016_5350065.01,-2.2004848692776964
7180,2016_5350065.02,-4.917091698674892
7181,2016_5350066.00,-1.5616214943496245
7182,2016_5350067.00,2.0921016545759104
7183,2016_5350068.00,-0.07568569517798673
7184,2016_5350069.00,1.4738156504274396
7185,2016_5350070.00,1.0154226287926473
7186,2016_5350071.00,1.2797173633296854
7187,2016_5350072.01,-2.2838069709602387
7188,2016_5350072.02,0.33876532806068355
7189,2016_5350073.00,-0.6497618969308808
7190,2016_5350074.00,-1.5463505894523084
7191,2016_5350075.00,0.12419689125007148
7192,2016_5350076.00,-0.2035458024447499
7193,2016_5350077.00,0.5047409594663027
7194,2016_5350078.00,-0.3594196086406444
7195,2016_5350079.00,1.3817899236305506
7196,2016_5350080.01,0.24337972541898692
7197,2016_5350080.02,-3.7454466093230407
7198,2016_5350081.00,0.9652708889577076
7199,2016_5350082.00,0.8538533138857303
7200,2016_5350083.00,-0.5031793481635624
7201,2016_5350084.00,0.8999408356723729
7202,2016_5350085.00,0.06080609739434988
7203,2016_5350086.00,3.009726505594012
7204,2016_5350087.00,2.3632750536726586
7205,2016_5350088.00,0.020509599364694098
7206,2016_5350089.00,0.3451128779171615
7207,2016_5350090.00,0.8344366669478058
7208,2016_5350091.01,-0.49061981130289256
7209,2016_5350091.02,-1.8920413960294047
7210,2016_5350092.00,-0.6558914137247048
7211,2016_5350093.00,0.21853236651828475
7212,2016_5350094.00,-0.6906894709749365
7213,2016_5350095.00,0.10616790681183251
7214,2016_5350096.01,-0.6524822059546664
7215,2016_5350096.02,-0.9058874859598243
7216,2016_5350097.01,-1.4878890018433077
7217,2016_5350097.03,-5.875212171297172
7218,2016_5350097.04,-0.538217111559553
7219,2016_5350098.00,-0.5413002195209009
7220,2016_5350099.00,-0.9876905374445109
7221,2016_5350100.00,0.3647677630464427
7222,2016_5350101.00,0.45143846862311643
7223,2016_5350102.02,-1.5472174233580314
7224,2016_5350102.03,-0.5115639290500256
7225,2016_5350102.04,1.4070909608742002
7226,2016_5350102.05,1.1816023088614531
7227,2016_5350103.00,1.8282772828811322
7228,2016_5350104.00,2.325620517264483
7229,2016_5350105.00,1.180021955688624
7230,2016_5350106.00,0.01055569328695961
7231,2016_5350107.00,-0.2365650980750228
7232,2016_5350108.00,-2.428958203546718
7233,2016_5350109.00,-0.25472478793624354
7234,2016_5350110.00,-0.41169348290449015
7235,2016_5350111.00,0.006985936268930131
7236,2016_5350112.00,-0.4953422978403692
7237,2016_5350113.00,-0.353450556920803
7238,2016_5350114.00,-0.4699179902807258
7239,2016_5350115.00,-0.3486616058140625
7240,2016_5350116.00,0.1342773886207437
7241,2016_5350117.00,0.5689024014498419
7242,2016_5350118.00,1.000943046683277
7243,2016_5350119.00,0.9164506363862508
7244,2016_5350120.00,2.4746374502946598
7245,2016_5350121.00,1.3967271236167946
7246,2016_5350122.00,0.8846645231360026
7247,2016_5350123.00,-1.5775909699081376
7248,2016_5350124.00,0.3782973932766244
7249,2016_5350125.00,3.361392851903436
7250,2016_5350126.00,1.974750500089322
7251,2016_5350127.00,1.8919260781444236
7252,2016_5350128.02,0.2756465977653017
7253,2016_5350128.04,0.1437399281865111
7254,2016_5350128.05,1.338985266640636
7255,2016_5350128.06,-1.6087458014056777
7256,2016_5350129.00,1.1007945533682286
7257,2016_5350130.00,2.5769709355907566
7258,2016_5350131.00,1.251304932782337
7259,2016_5350132.00,1.0050013299722995
7260,2016_5350133.00,-0.8527053588290047
7261,2016_5350134.00,2.767069947660334
7262,2016_5350135.00,0.028139013984085505
7263,2016_5350136.01,-1.2885660176693068
7264,2016_5350136.02,-1.5853666061182
7265,2016_5350137.00,0.33046730255319096
7266,2016_5350138.00,2.112150618358012
7267,2016_5350139.01,0.8099275548078154
7268,2016_5350139.02,2.27239289959999
7269,2016_5350140.00,3.871672151709271
7270,2016_5350141.01,2.569686452170703
7271,2016_5350141.02,2.360921799076827
7272,2016_5350142.00,2.1455867074549873
7273,2016_5350150.00,2.2782172237744605
7274,2016_5350151.00,-2.4398371201053823
7275,2016_5350152.00,1.835151127301568
7276,2016_5350153.00,-0.6641306409167591
7277,2016_5350154.00,-0.587595154413458
7278,2016_5350155.00,-3.3806435165393838
7279,2016_5350156.01,-4.24149778182393
7280,2016_5350156.02,-0.990037621696285
